flow_duration,tot_pkts,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_var,flow_iat_mean,flow_iat_std,flow_iat_min,flow_iat_max,total_requests,ratio_404,ratio_200,ratio_302,ratio_500,unique_url_ratio,unique_agent_ratio,size_mean,size_std,reqtime_mean,reqtime_std,label
0.286187211672465,90.66666666666667,212.48595105517418,76.99422943908141,66.0,364.1666666666667,6051.72971349686,0.002973173249669066,0.0014984406037605333,0.00019466876983638336,0.007387797037760366,260,0.3807692307692307,0.0,0.0153846153846153,0.0,0.8807692307692307,0.1923076923076923,295.6576923076923,40.24408865408227,0.001226923076923,0.0009273857766314,malicious
0.33300125598907465,102.0,235.99400071901061,79.74914429085752,66.0,416.0,6623.469047722748,0.00332110920258275,0.0018036691126050502,0.00022828578948970002,0.011255204677581725,271,0.8819188191881919,0.003690036900369,0.014760147601476,0.0,0.996309963099631,0.0036900369003689,590.2250922509226,4895.979936615283,0.0012693726937269,0.0010544857499713,malicious
0.18437167576381133,51.0,196.72763180705513,73.09695866165369,66.0,313.57142857142856,5599.743801713987,0.0029925577599397997,0.001565107578334845,0.00023572785513735714,0.0079294954027448,224,0.5982142857142857,0.0,0.1964285714285714,0.0,0.8660714285714286,0.2678571428571429,234.6741071428572,117.78698254956434,0.0019553571428571,0.0019220914615945,malicious
0.3697904944419861,109.75,201.90875729774817,42.94463825957958,66.0,252.0,1844.5465531221807,0.00340062208192665,0.00137703068742155,0.00020498037338252502,0.008301079273223825,276,0.9818840579710144,0.0144927536231884,0.0,0.0,1.0,0.0181159420289854,322.8623188405797,379.11574638867256,0.0011449275362318,0.0007666105017645,malicious
0.36907370885213214,111.0,203.08506301957627,45.41924998351473,66.0,235.66666666666666,2073.9723941182447,0.0033559535022591666,0.0013438867164818665,0.00023873647054033337,0.0075446764628092,268,0.5298507462686567,0.003731343283582,0.0,0.0,1.0,0.003731343283582,294.7276119402985,40.25947166166336,0.0011119402985074,0.0006308067301195,malicious
0.35058122873306274,110.75,215.15877437011753,54.350575565827626,66.0,305.5,3253.637852459434,0.0031910734118716752,0.0013321687211592498,0.00028097629547115,0.0089534521102905,292,0.9623287671232876,0.0,0.0,0.0,1.0,0.0034246575342465,292.07876712328766,7.042723913646667,0.0011027397260273,0.000679740603776,malicious
0.3790464997291565,109.0,246.58565255148457,69.57547189787013,66.0,396.75,5118.754139570472,0.0035108758092194745,0.0016017021218117,0.000286459922790475,0.011382400989532426,263,0.779467680608365,0.0,0.0038022813688212,0.0,1.0,0.0038022813688213,295.4942965779468,19.377551733828827,0.0012623574144486,0.0011250641526331,malicious
0.2576262474060058,80.6,183.74507485417374,56.428107237466875,66.0,274.6,3260.162171502839,0.00264454465730798,0.0011285062884906151,0.00019397735595696002,0.00617017745971676,270,0.6666666666666666,0.0,0.0,0.0,0.9962962962962963,0.0074074074074074,296.6296296296296,14.074532156287871,0.0011407407407407,0.0007061944225312,malicious
0.2838819026947021,87.6,197.31794492012412,65.95775124116345,66.0,326.6,4469.284991679552,0.00278321321641698,0.00130378631893392,0.0002439975738525,0.0071942329406737586,263,0.8098859315589354,0.0152091254752851,0.0152091254752851,0.0038022813688212,0.9695817490494296,0.0456273764258554,390.0380228136882,909.6256105706218,0.0012699619771863,0.001099313127442,malicious
0.12463300228118893,42.3,166.88997176399874,109.28170587132635,66.0,730.4,20102.057028833224,0.00165254867227132,0.000808373233436837,0.00015921592712397998,0.0044934034347533704,270,0.7888888888888889,0.0074074074074074,0.0185185185185185,0.0,0.9888888888888888,0.0518518518518518,1002.9925925925926,8291.245834543444,0.0012481481481481,0.0011680532618406,malicious
