flow_duration,tot_pkts,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_var,flow_iat_mean,flow_iat_std,flow_iat_min,flow_iat_max,label
0.5215489864349365,203,173.11330049261085,108.80212966277824,66,310,11837.903419156008,0.0025819256754204,0.0009388315856396,0.0002920627593994,0.0073039531707763,malicious
0.521435022354126,106,1915.0849056603768,452.6056661349303,66,2026,204851.889017444,0.004966047831944,0.0015735029868163,3.0994415283203125e-06,0.011199951171875,malicious
0.4893608093261719,203,164.84729064039408,100.70041081825232,66,343,10140.57273896479,0.0024225782639909,0.0008367240427487,0.0002899169921875,0.0073249340057373,malicious
0.4894630908966064,108,1880.8425925925928,513.0328875826838,66,2026,263202.7437414266,0.0045744214102486,0.001486473799797,7.891654968261719e-05,0.0098950862884521,malicious
0.4996910095214844,203,167.807881773399,103.74717059205972,66,328,10763.475405857944,0.0024737178689182,0.0009384392498496,0.0001990795135498,0.0067849159240722,malicious
0.4997830390930176,107,1897.803738317757,484.3481106832911,66,2026,234593.0923224736,0.0047149343310662,0.0014221934069119,4.0531158447265625e-06,0.0103020668029785,malicious
0.5002748966217041,203,169.01970443349754,104.96468843678744,66,333,11017.585818631856,0.0024766083991173,0.0008758783486098,0.0001790523529052,0.0075089931488037,malicious
0.500175952911377,108,1880.8425925925928,513.0328875826838,66,2026,263202.7437414266,0.0046745416159941,0.0014783303795978,0.0001299381256103,0.009800910949707,malicious
0.521507978439331,203,174.85714285714286,110.68886089761745,66,316,12252.023926812104,0.0025817226655412,0.0010577295643498,0.0001280307769775,0.0070500373840332,malicious
0.5216100215911865,107,1897.803738317757,484.3481106832911,66,2026,234593.0923224736,0.0049208492602942,0.0017413221049397,8.893013000488281e-05,0.0111079216003417,malicious
0.5157668590545654,203,174.20689655172413,110.20892184800934,66,331,12146.00645490063,0.0025533012824483,0.0008876356756385,0.0,0.0070528984069824,malicious
0.5153059959411621,108,1880.8425925925928,513.0328875826838,66,2026,263202.7437414266,0.0048159438873005,0.0015769105560303,2.1457672119140625e-06,0.0100080966949462,malicious
0.5983319282531738,203,176.13300492610838,112.27980988897518,66,336,12606.75570870441,0.002962039248778,0.0014874804022708,2.86102294921875e-06,0.0133907794952392,malicious
0.5983319282531738,109,1864.1926605504584,539.191826038965,66,2026,290727.8252672335,0.0055401104467886,0.0022188374019252,0.000140905380249,0.0169320106506347,malicious
0.7146861553192139,203,173.31034482758622,109.58172711549624,66,346,12008.154917615086,0.0035380502738574,0.0019978847819612,9.5367431640625e-07,0.0181119441986084,malicious
0.7145872116088867,109,1864.1926605504584,539.191826038965,66,2026,290727.8252672335,0.0066165482556378,0.002805390253498,0.0001540184020996,0.0181210041046142,malicious
0.6608011722564697,203,170.14285714285714,106.24525158077584,66,354,11288.05348346235,0.0032712929319627,0.0029365312530463,0.0,0.0197460651397705,malicious
0.6608619689941406,108,1880.8425925925928,513.0328875826838,66,2026,263202.7437414266,0.0061762800840573,0.0040481645309755,4.0531158447265625e-06,0.0252869129180908,malicious
0.5136871337890625,201,174.24875621890547,109.253859346181,66,327,11936.4057820351,0.0025684356689453,0.0010230759329083,3.0994415283203125e-06,0.0091750621795654,malicious
0.5136880874633789,107,1870.2897196261683,516.9935376111554,66,2026,267282.3179316971,0.0048461140326733,0.001551928746214,1.9073486328125e-06,0.0116481781005859,malicious
0.5478367805480957,201,172.81094527363183,107.78375291591398,66,334,11617.337392638796,0.0027391839027404,0.0009538304376694,0.000227928161621,0.0074331760406494,malicious
0.5476460456848145,108,1853.5833333333333,542.8365678101023,66,2026,294671.5393518518,0.0051181873428487,0.0016378704350631,1.9073486328125e-06,0.0098779201507568,malicious
0.6814889907836914,203,180.57635467980296,117.1378617387286,66,341,13721.278652721496,0.0033737078751667,0.0017436802899924,0.0,0.014549970626831,malicious
0.6802530288696289,109,1864.1926605504584,539.191826038965,66,2026,290727.8252672335,0.0062986391562002,0.0024134954005143,3.814697265625e-06,0.0169219970703125,malicious
0.6665010452270508,203,165.78817733990147,103.84395008183718,66,341,10783.565968599092,0.0032995101248863,0.0019568381527027,0.0002579689025878,0.018935203552246,malicious
0.6664290428161621,107,1897.803738317757,484.3481106832911,66,2026,234593.0923224736,0.0062870664416619,0.0030423099557203,0.0001277923583984,0.0219688415527343,malicious
1.1732020378112793,204,146.2058823529412,81.66932827619068,66,241,6669.879181084199,0.0057793203833067,0.0046898672253261,0.0,0.0327820777893066,malicious
1.1733500957489014,108,1885.5833333333333,498.3975641437712,66,2026,248400.13194444453,0.0109658887453168,0.0063046587052346,9.5367431640625e-07,0.0392069816589355,malicious
0.9505839347839355,203,145.3694581280788,80.51641483164686,66,237,6482.893057341842,0.0047058610632868,0.0021282776497165,0.0,0.0162498950958251,malicious
0.9504060745239258,107,1897.803738317757,484.3481106832911,66,2026,234593.0923224736,0.0089660950426785,0.0034646914086241,2.86102294921875e-06,0.0256481170654296,malicious
0.0560801029205322,16,140.5625,85.02938370792769,66,293,7229.99609375,0.0037386735280354,0.001754708923966,0.0003349781036376,0.0056829452514648,malicious
0.0560319423675537,14,929.9285714285714,952.7170517064576,66,2026,907669.780612245,0.0043101494128887,0.0027551938531722,1.9073486328125e-06,0.0092148780822753,malicious
0.0015561580657958,5,101.8,67.67096866456102,66,237,4579.359999999999,0.0003890395164489,0.0001210442667304,0.0002839565277099,0.0005929470062255,malicious
0.0015108585357666,5,133.0,130.0369178348979,66,393,16909.6,0.0003777146339416,0.0002186931618628,2.86102294921875e-06,0.0005488395690917,malicious
0.8160321712493896,203,155.55665024630542,93.0009825288998,66,412,8649.182751340728,0.0040397632240068,0.0060413647893781,0.0,0.0691618919372558,malicious
0.8147509098052979,107,1897.803738317757,484.3481106832911,66,2026,234593.0923224736,0.0076863293377858,0.0079008031758714,9.5367431640625e-07,0.0691680908203125,malicious
0.1381070613861084,44,144.8409090909091,82.293251458046,66,252,6772.17923553719,0.0032117921252583,0.0026187059322503,0.0,0.0157051086425781,malicious
0.137934923171997,29,1429.2758620689656,891.3740225281697,66,2026,794547.6480380499,0.0049262472561427,0.0035968922927618,0.0,0.0155930519104003,malicious
